Sex,Agemos,L,M,S,P5,P10,P25,P50,P75,P90,P95
1,65.5,1.265728536,111.8889694,0.043088503,103.8814006,105.6637849,108.6244211,111.8889694,115.128397,118.0233939,119.7469201
1,66.5,1.255402281,112.4295761,0.043180513,104.3690418,106.1627011,109.1427246,112.4295761,115.6920629,118.6084238,120.3449993
1,67.5,1.242090871,112.9695827,0.043269806,104.8574227,106.6618905,109.6607418,112.9695827,116.2551221,119.1930903,120.9429688
1,68.5,1.225981067,113.5090108,0.043356287,105.3465519,107.1613717,110.1784984,113.5090108,116.8175812,119.777379,121.540799
1,69.5,1.207263978,114.0478678,0.043439893,105.8364145,107.6611426,110.6960031,114.0478678,117.3794345,120.3612638,122.1384479
1,70.5,1.186140222,114.5861486,0.043520597,106.3269721,108.1611811,111.2132492,114.5861486,117.9406648,120.9447067,122.7358617
1,71.5,1.162796198,115.1238315,0.043598407,106.8181654,108.6614449,111.7302112,115.1238315,118.5012409,121.5276587,123.3329768
1,72.5,1.137442868,115.6608862,0.043673359,107.3099116,109.1618735,112.2468516,115.6608862,119.0611237,122.1100607,123.9297176
1,73.5,1.110286487,116.1972691,0.043745523,107.8021076,109.6623876,112.7631168,116.1972691,119.6202624,122.6918435,124.5259991
1,74.5,1.081536236,116.732925,0.043815003,108.2946307,110.1628906,113.2789389,116.732925,120.1785968,123.272929,125.1217272
1,75.5,1.05140374,117.2677879,0.043881929,108.7873391,110.6632694,113.7942368,117.2677879,120.7360574,123.8532304,125.7167992
1,76.5,1.020102497,117.8017819,0.043946461,109.2800738,111.1633949,114.3089166,117.8017819,121.2925663,124.4326533,126.3111047
1,77.5,0.987847213,118.3348215,0.044008785,109.7726591,111.6631239,114.8228726,118.3348215,121.8480376,125.0110959,126.9045258
1,78.5,0.954853043,118.8668123,0.044069112,110.2649049,112.1622995,115.335988,118.8668123,122.4023786,125.5884499,127.4969382
1,79.5,0.921334742,119.397652,0.044127675,110.7566073,112.6607528,115.8481358,119.397652,122.9554895,126.1646012,128.0882119
1,80.5,0.887505723,119.9272309,0.044184725,111.247551,113.158304,116.3591802,119.9272309,123.5072652,126.7394306,128.6782115
1,81.5,0.85357703,120.455433,0.044240532,111.7375104,113.654764,116.8689769,120.455433,124.057595,127.3128143,129.2667977
1,82.5,0.819756239,120.9821362,0.044295379,112.2262515,114.1499353,117.3773747,120.9821362,124.6063638,127.8846249,129.8538272
1,83.5,0.786246296,121.5072136,0.044349559,112.7135338,114.6436141,117.8842164,121.5072136,125.1534527,128.4547316,130.4391542
1,84.5,0.753244292,122.0305342,0.044403374,113.1991118,115.1355915,118.3893397,122.0305342,125.6987395,129.0230015,131.0226304
1,85.5,0.720940222,122.5519634,0.04445713,113.6827373,115.625655,118.8925788,122.5519634,126.2420996,129.5892999,131.6041067
1,86.5,0.689515708,123.0713645,0.044511135,114.1641607,116.1135904,119.3937653,123.0713645,126.7834065,130.153491,132.183433
1,87.5,0.659142731,123.588599,0.044565693,114.6431334,116.5991827,119.8927292,123.588599,127.3225327,130.7154389,132.7604599
1,88.5,0.629997853,124.1035312,0.044621104,115.1194078,117.0822191,120.3893032,124.1035312,127.8593529,131.2750083,133.335037
1,89.5,0.602203984,124.6160161,0.044677662,115.5927447,117.562488,120.8833137,124.6160161,128.393735,131.8320643,133.9070206
1,90.5,0.575908038,125.1259182,0.044735646,116.0629074,118.0397834,121.3745956,125.1259182,128.9255543,132.3864745,134.4762655
1,91.5,0.55123134,125.6331012,0.044795322,116.5296686,118.5139049,121.8629855,125.6331012,129.4546858,132.9381089,135.0426312
1,92.5,0.528279901,126.1374319,0.044856941,116.9928104,118.9846594,122.3483243,126.1374319,129.9810071,133.4868407,135.6059815
1,93.5,0.507143576,126.6387804,0.04492073,117.4521263,119.4518627,122.8304588,126.6387804,130.504399,134.0325473,136.1661852
1,94.5,0.487895344,127.1370217,0.044986899,117.9074226,119.9153408,123.3092425,127.1370217,131.024746,134.5751108,136.7231173
1,95.5,0.470590753,127.6320362,0.045055632,118.3585201,120.3749315,123.784537,127.6320362,131.5419375,135.1144188,137.2766592
1,96.5,0.455267507,128.1237104,0.045127088,118.8052553,120.830485,124.2562127,128.1237104,132.0558684,135.6503652,137.8267001
1,97.5,0.441945241,128.6119383,0.045201399,119.2474816,121.281866,124.7241502,128.6119383,132.5664397,136.1828511,138.3731376
1,98.5,0.430625458,129.096622,0.045278671,119.6850711,121.7289543,125.1882412,129.096622,133.0735595,136.7117853,138.9158785
1,99.5,0.421291648,129.5776723,0.045358979,120.1179149,122.1716458,125.6483893,129.5776723,133.5771438,137.2370854,139.4548395
1,100.5,0.413909588,130.0550101,0.045442372,120.5459248,122.6098539,126.1045113,130.0550101,134.0771172,137.7586784,139.9899485
1,101.5,0.408427813,130.5285669,0.045528869,120.9690339,123.04351,126.5565377,130.5285669,134.5734138,138.2765017,140.5211451
1,102.5,0.404778262,130.9982857,0.045618459,121.3871973,123.4725646,127.0044134,130.9982857,135.065978,138.7905039,141.0483813
1,103.5,0.402877077,131.4641218,0.045711105,121.8003934,123.896988,127.4480994,131.4641218,135.5547656,139.3006456,141.5716229
1,104.5,0.402625561,131.9260439,0.045806742,122.2086239,124.3167709,127.8875724,131.9260439,136.0397444,139.8069003,142.0908498
1,105.5,0.40391127,132.3840348,0.045905281,122.6119145,124.7319249,128.3228265,132.3840348,136.5208952,140.3092555,142.6060571
1,106.5,0.406609232,132.838092,0.046006604,123.0103156,125.1424835,128.7538732,132.838092,136.9982129,140.8077133,143.1172562
1,107.5,0.410583274,133.2882291,0.046110573,123.4039024,125.5485022,129.1807426,133.2882291,137.4717069,141.3022916,143.6244753
1,108.5,0.415687443,133.7344759,0.046217028,123.7927752,125.9500588,129.6034839,133.7344759,137.9414029,141.793025,144.1277605
1,109.5,0.421767514,134.1768801,0.04632579,124.1770596,126.3472542,130.0221657,134.1768801,138.4073433,142.2799654,144.6271767
1,110.5,0.428662551,134.6155076,0.046436662,124.5569064,126.7402123,130.436877,134.6155076,138.8695881,142.7631838,145.1228083
1,111.5,0.436206531,135.0504433,0.04654943,124.9324922,127.1290805,130.8477278,135.0504433,139.3282163,143.2427702,145.6147602
1,112.5,0.44423,135.4817925,0.046663871,125.3040185,127.5140299,131.2548494,135.4817925,139.7833266,143.7188356,146.103159
1,113.5,0.45256176,135.9096813,0.046779748,125.6717122,127.8952551,131.6583952,135.9096813,140.2350389,144.1915122,146.5881531
1,114.5,0.461030578,136.3342577,0.046896817,126.035825,128.2729746,132.0585409,136.3342577,140.6834944,144.6609548,147.0699143
1,115.5,0.469466904,136.7556923,0.047014827,126.3966334,128.6474311,132.4554857,136.7556923,141.1288576,145.1273417,147.5486382
1,116.5,0.477704608,137.1741794,0.047133525,126.7544381,129.0188908,132.8494521,137.1741794,141.5713168,145.5908755,148.0245452
1,117.5,0.48558272,137.5899378,0.047252654,127.1095636,129.3876441,133.2406866,137.5899378,142.011085,146.0517839,148.4978811
1,118.5,0.492947182,138.0032114,0.047371961,127.4623576,129.7540048,133.6294604,138.0032114,142.4484014,146.510321,148.9689178
1,119.5,0.499652617,138.4142703,0.047491194,127.8131904,130.1183106,134.0160697,138.4142703,142.8835317,146.9667676,149.4379538
1,120.5,0.505564115,138.8234114,0.047610108,128.1624542,130.4809221,134.4008357,138.8234114,143.3167691,147.421432,149.9053151
1,121.5,0.510559047,139.2309592,0.047728463,128.5105623,130.8422234,134.7841054,139.2309592,143.7484354,147.8746507,150.3713549
1,122.5,0.514528903,139.6372663,0.04784603,128.857948,131.2026207,135.1662516,139.6372663,144.1788815,148.326789,150.8364543
1,123.5,0.517381177,140.042714,0.047962592,129.2050634,131.5625423,135.5476732,140.042714,144.6084877,148.7782409,151.3010223
1,124.5,0.519041285,140.4477127,0.048077942,129.5523785,131.9224379,135.9287948,140.4477127,145.0376645,149.2294296,151.7654951
1,125.5,0.519454524,140.8527022,0.048191889,129.9003795,132.2827776,136.3100669,140.8527022,145.4668527,149.6808068,152.2303363
1,126.5,0.518588072,141.2581515,0.048304259,130.2495672,132.6440511,136.6919657,141.2581515,145.8965233,150.1328531,152.6960355
1,127.5,0.516433004,141.6645592,0.048414893,130.6004555,133.0067661,137.0749922,141.6645592,146.3271773,150.5860767,153.1631074
1,128.5,0.513006312,142.072452,0.048523648,130.9535693,133.3714475,137.4596717,142.072452,146.7593449,151.0410123,153.6320904
1,129.5,0.508352901,142.4823852,0.048630402,131.309442,133.738635,137.8465525,142.4823852,147.1935849,151.4982199,154.103544
1,130.5,0.502547502,142.8949403,0.04873505,131.6686134,134.1088817,138.2362048,142.8949403,147.630483,151.9582822,154.5780465
1,131.5,0.495696454,143.3107241,0.048837504,132.031627,134.4827517,138.6292185,143.3107241,148.07065,152.4218027,155.0561919
1,132.5,0.487939275,143.7303663,0.048937694,132.3990267,134.8608171,139.0262015,143.7303663,148.5147188,152.8894016,155.5385858
1,133.5,0.479449924,144.1545167,0.049035564,132.771354,135.2436555,139.4277761,144.1545167,148.9633421,153.3617127,156.0258407
1,134.5,0.470437652,144.5838414,0.049131073,133.1491442,135.6318463,139.8345767,144.5838414,149.4171874,153.839378,156.5185711
1,135.5,0.461147305,145.0190192,0.049224189,133.5329226,136.0259671,140.2472448,145.0190192,149.876933,154.3230425,157.0173867
1,136.5,0.451858946,145.4607359,0.049314887,133.9232006,136.4265892,140.6664253,145.4607359,150.3432618,154.8133474,157.522886
1,137.5,0.442886661,145.9096784,0.049403145,134.3204714,136.8342729,141.0927603,145.9096784,150.8168546,155.3109233,158.0356481
1,138.5,0.434576385,146.3665278,0.049488934,134.7252055,137.2495627,141.5268837,146.3665278,151.2983826,155.8163811,158.5562242
1,139.5,0.427302633,146.8319513,0.049572216,135.1378458,137.6729811,141.9694138,146.8319513,151.7884983,156.3303034,159.085128
1,140.5,0.421464027,147.3065929,0.049652935,135.5588028,138.1050231,142.4209457,147.3065929,152.2878255,156.8532337,159.622826
1,141.5,0.417477538,147.7910635,0.049731004,135.9884501,138.5461496,142.8820429,147.7910635,152.7969484,157.3856659,160.1697263
1,142.5,0.415771438,148.2859294,0.0498063,136.4271185,138.9967803,143.353228,148.2859294,153.3163996,157.9280318,160.7261679
1,143.5,0.416777012,148.7917006,0.04987865,136.8750919,139.4572873,143.8349727,148.7917006,153.8466466,158.4806894,161.2924091
1,144.5,0.420919142,149.3088178,0.049947823,137.3326017,139.9279871,144.3276874,149.3088178,154.3880792,159.0439098,161.8686162
1,145.5,0.428606007,149.8376391,0.050013518,137.7998222,140.409134,144.8317108,149.8376391,154.9409947,159.6178646,162.4548526
1,146.5,0.440218167,150.3784267,0.050075353,138.2768661,140.9009122,145.3472981,150.3784267,155.505584,160.2026132,163.0510679
1,147.5,0.456097443,150.9313331,0.050132858,138.7637799,141.403429,145.8746111,150.9313331,156.0819181,160.7980913,163.657089
1,148.5,0.476536014,151.4963887,0.050185471,139.2605402,141.9167079,146.4137069,151.4963887,156.6699351,161.4041,164.2726114
1,149.5,0.501766234,152.0734897,0.050232532,139.7670498,142.4406823,146.9645285,152.0734897,157.2694285,162.0202967,164.897193
1,150.5,0.531951655,152.6623878,0.050273285,140.2831346,142.9751899,147.5268957,152.6623878,157.8800378,162.6461885,165.5302497
1,151.5,0.567179725,153.2626819,0.050306885,140.8085414,143.5199675,148.1004983,153.2626819,158.5012409,163.2811271,166.1710534
1,152.5,0.607456565,153.8738124,0.050332406,141.3429356,144.0746481,148.6848902,153.8738124,159.1323501,163.9243081,166.8187329
1,153.5,0.652704121,154.495058,0.05034886,141.8859002,144.6387576,149.2794857,154.495058,159.7725112,164.5747721,167.4722776
1,154.5,0.702759868,155.1255365,0.050355216,142.4369354,145.2117144,149.8835591,155.1255365,160.4207062,165.2314109,168.1305444
1,155.5,0.757379106,155.7642086,0.050350423,142.9954591,145.7928297,150.4962462,155.7642086,161.0757603,165.892976,168.7922681
1,156.5,0.816239713,156.4098858,0.050333444,143.5608087,146.3813098,151.1165487,156.4098858,161.7363527,166.5580917,169.4560742
1,157.5,0.878947416,157.0612415,0.050303283,144.1322433,146.9762604,151.7433416,157.0612415,162.4010311,167.2252714,170.1204959
1,158.5,0.945053486,157.7168289,0.050259018,144.7089466,147.576693,152.3753859,157.7168289,163.0682321,167.8929368,170.7839909
1,159.5,1.014046108,158.3750929,0.050199837,145.2900346,148.1815319,153.0113368,158.3750929,163.7362982,168.5594402,171.444966
1,160.5,1.085383319,159.034399,0.050125062,145.8745579,148.7896253,153.6497654,159.034399,164.4035075,169.2230883,172.1017957
1,161.5,1.158487278,159.6930501,0.05003418,146.4615117,149.3997554,154.2891719,159.6930501,165.0680948,169.8821678,172.7528491
1,162.5,1.232768816,160.3493168,0.049926861,147.0498421,150.0106525,154.9280091,160.3493168,165.7282823,170.5349712,173.3965112
1,163.5,1.307628899,161.0014586,0.049802977,147.6384567,150.6210083,155.5647003,161.0014586,166.3823042,171.1798224,174.0312083
1,164.5,1.382473225,161.6477515,0.04966261,148.226234,151.2294913,156.1976616,161.6477515,167.0284338,171.8151013,174.6554295
1,165.5,1.456720479,162.2865119,0.049506051,148.8120346,151.8347622,156.8253238,162.2865119,167.6650085,172.4392666,175.2677481
1,166.5,1.529810247,162.9161202,0.049333801,149.394712,152.4354895,157.4461523,162.9161202,168.2904522,173.0508762,175.8668393
1,167.5,1.601219573,163.535045,0.049146553,149.9731226,153.0303654,158.0586697,163.535045,168.9032981,173.6486051,176.4514947
1,168.5,1.670433444,164.1418486,0.04894519,150.5461431,153.6181187,158.6614636,164.1418486,169.5021963,174.2312589,177.0206409
1,169.5,1.736995571,164.7352199,0.048730749,151.1126739,154.1975312,159.2532157,164.7352199,170.0859388,174.7977852,177.5733406
1,170.5,1.800483802,165.3139755,0.048504404,151.6716544,154.7674484,159.8327068,165.3139755,170.6534628,175.347281,178.1088034
1,171.5,1.860518777,165.8770715,0.048267442,152.2220718,155.3267913,160.3988301,165.8770715,171.2038574,175.8789961,178.6263873
1,172.5,1.916765525,166.4236087,0.04802123,152.7629701,155.874565,160.9505985,166.4236087,171.7363673,176.392334,179.1255987
1,173.5,1.968934444,166.9528354,0.047767192,153.2934582,156.4098665,161.4871507,166.9528354,172.2503918,176.8868489,179.6060885
1,174.5,2.016781776,167.4641466,0.047506783,153.8127163,156.9318906,162.0077536,167.4641466,172.7454817,177.3622413,180.0676464
1,175.5,2.060109658,167.9570814,0.047241456,154.3200013,157.4399327,162.5118031,167.9570814,173.2213335,177.8183499,180.5101936
1,176.5,2.098765817,168.4313175,0.04697265,154.814651,157.9333914,162.9988222,168.4313175,173.6777819,178.2551431,180.9337725
1,177.5,2.132642948,168.8866644,0.046701759,155.2960861,158.4117685,163.4684575,168.8866644,174.1147899,178.6727081,181.3385364
1,178.5,2.16167779,169.3230548,0.046430122,155.7638123,158.8746672,163.9204738,169.3230548,174.5324388,179.0712394,181.7247376
1,179.5,2.185849904,169.7405351,0.046159004,156.2174196,159.3217901,164.3547479,169.7405351,174.9309165,179.4510272,182.0927156
1,180.5,2.205180153,170.139255,0.045889585,156.6565818,159.7529343,164.7712603,170.139255,175.310506,179.8124447,182.4428851
1,181.5,2.219728869,170.5194567,0.045622955,157.0810539,160.1679874,165.1700873,170.5194567,175.6715733,180.1559363,182.7757235
1,182.5,2.2295937,170.881464,0.045360101,157.4906696,160.5669211,165.5513919,170.881464,176.0145556,180.4820061,183.09176
1,183.5,2.234907144,171.2256717,0.045101913,157.8853369,160.9497852,165.9154147,171.2256717,176.3399504,180.791206,183.3915648
1,184.5,2.235833767,171.5525345,0.044849174,158.2650343,161.3167006,166.2624644,171.5525345,176.648304,181.0841263,183.6757386
1,185.5,2.232567138,171.8625576,0.044602566,158.6298055,161.6678528,166.5929092,171.8625576,176.9402021,181.3613851,183.9449038
1,186.5,2.2253265,172.1562865,0.044362674,158.9797544,162.0034846,166.9071674,172.1562865,177.2162598,181.6236202,184.1996965
1,187.5,2.214353232,172.4342983,0.044129985,159.31504,162.3238889,167.2056993,172.4342983,177.4771134,181.871481,184.4407585
1,188.5,2.199905902,172.6971935,0.043904897,159.6358703,162.6294022,167.4889986,172.6971935,177.7234122,182.1056218,184.6687321
1,189.5,2.182262864,172.9455898,0.043687723,159.9424968,162.9203983,167.7575872,172.9455898,177.9558135,182.3266957,184.8842531
1,190.5,2.161704969,173.180112,0.043478698,160.2352102,163.1972811,168.012004,173.180112,178.174973,182.5353493,185.0879485
1,191.5,2.138524662,173.4013896,0.043277987,160.5143338,163.4604795,168.2528029,173.4013896,178.381543,182.7322187,185.2804307
1,192.5,2.113023423,173.6100518,0.043085685,160.7802183,163.7104424,168.4805469,173.6100518,178.5761676,182.9179257,185.4622948
1,193.5,2.085490286,173.8067179,0.042901835,161.0332391,163.9476322,168.6957988,173.8067179,178.7594756,183.093075,185.6341183
1,194.5,2.0562195,173.9919998,0.042726424,161.2737894,164.1725219,168.8991222,173.9919998,178.9320817,183.2582518,185.7964565
1,195.5,2.025496648,174.1664951,0.042559396,161.5022772,164.3855897,169.0910747,174.1664951,179.0945815,183.4140202,185.949843
1,196.5,1.993598182,174.3307855,0.042400652,161.7191211,164.5873165,169.2722058,174.3307855,179.2475503,183.5609217,186.0947883
1,197.5,1.960789092,174.4854344,0.042250063,161.9247473,164.7781818,169.4430536,174.4854344,179.3915415,183.6994748,186.2317794
1,198.5,1.927320937,174.6309856,0.042107465,162.1195857,164.9586613,169.6041427,174.6309856,179.5270853,183.8301738,186.3612801
1,199.5,1.89343024,174.7679617,0.041972676,162.3040676,165.1292244,169.7559826,174.7679617,179.6546885,183.9534894,186.4837302
1,200.5,1.859337259,174.8968634,0.041845488,162.4786229,165.2903324,169.8990665,174.8968634,179.7748338,184.0698683,186.5995468
1,201.5,1.825245107,175.0181691,0.041725679,162.643678,165.4424364,170.0338694,175.0181691,179.8879797,184.1797333,186.7091242
1,202.5,1.791339209,175.1323345,0.041613015,162.7996536,165.5859761,170.1608483,175.1323345,179.9945609,184.2834844,186.8128348
1,203.5,1.757787065,175.2397926,0.041507249,162.9469636,165.7213786,170.280441,175.2397926,180.0949883,184.3814989,186.9110296
1,204.5,1.724738292,175.340954,0.041408129,163.0860132,165.8490577,170.3930664,175.340954,180.1896498,184.4741322,187.0040394
1,205.5,1.692324905,175.4362071,0.041315398,163.2171976,165.9694129,170.4991239,175.4362071,180.278911,184.5617185,187.0921753
1,206.5,1.660661815,175.5259191,0.041228796,163.3409016,166.0828291,170.5989941,175.5259191,180.3631154,184.644572,187.1757295
1,207.5,1.629847495,175.6104358,0.04114806,163.4574984,166.1896765,170.6930385,175.6104358,180.4425858,184.7229873,187.2549767
1,208.5,1.599964788,175.690083,0.041072931,163.5673489,166.29031,170.7816002,175.690083,180.5176249,184.7972407,187.3301745
1,209.5,1.571081817,175.7651671,0.04100315,163.6708019,166.3850695,170.8650043,175.7651671,180.5885165,184.867591,187.4015645
1,210.5,1.543252982,175.8359757,0.040938463,163.7681929,166.4742799,170.9435584,175.8359757,180.6555257,184.9342803,187.4693732
1,211.5,1.516519998,175.9027788,0.040878617,163.8598446,166.5582511,171.0175531,175.9027788,180.7189006,184.9975349,187.5338128
1,212.5,1.490912963,175.9658293,0.040823368,163.9460665,166.6372787,171.0872629,175.9658293,180.7788732,185.0575666,187.5950821
1,213.5,1.466451429,176.0253641,0.040772475,164.027155,166.7116437,171.1529465,176.0253641,180.8356596,185.114573,187.6533672
1,214.5,1.44314546,176.081605,0.040725706,164.1033935,166.7816133,171.2148477,176.081605,180.8894616,185.1687386,187.7088422
1,215.5,1.420996665,176.1347593,0.040682834,164.1750527,166.8474411,171.2731962,176.1347593,180.9404676,185.2202359,187.7616702
1,216.5,1.399999187,176.1850208,0.04064364,164.2423904,166.9093676,171.3282079,176.1850208,180.9888527,185.2692255,187.8120038
1,217.5,1.380140651,176.2325707,0.040607913,164.3056523,166.9676208,171.3800858,176.2325707,181.0347806,185.3158575,187.8599859
1,218.5,1.361403047,176.2775781,0.040575448,164.365072,167.0224162,171.4290208,176.2775781,181.0784033,185.3602719,187.9057499
1,219.5,1.343763564,176.3202008,0.040546051,164.4208714,167.0739579,171.4751921,176.3202008,181.1198626,185.4025992,187.9494211
1,220.5,1.327195355,176.3605864,0.040519532,164.473261,167.1224387,171.5187679,176.3605864,181.1592906,185.4429613,187.9911165
1,221.5,1.311668242,176.3988725,0.040495713,164.5224406,167.1680405,171.5599062,176.3988725,181.1968103,185.4814718,188.0309455
1,222.5,1.297149359,176.4351874,0.040474421,164.5685992,167.2109353,171.598755,176.4351874,181.232536,185.5182368,188.0690108
1,223.5,1.283603728,176.469651,0.040455493,164.6119158,167.251285,171.6354533,176.469651,181.2665744,185.5533551,188.1054085
1,224.5,1.270994782,176.5023751,0.040438773,164.6525596,167.2892424,171.6701314,176.5023751,181.2990249,185.5869193,188.1402284
1,225.5,1.25928483,176.533464,0.040424111,164.6906907,167.3249515,171.7029114,176.533464,181.3299799,185.6190155,188.1735549
1,226.5,1.248435461,176.5630153,0.040411366,164.72646,167.3585477,171.7339076,176.5630153,181.3595256,185.6497244,188.2054669
1,227.5,1.23840791,176.5911197,0.040400405,164.7600102,167.3901586,171.7632274,176.5911197,181.3877426,185.6791212,188.2360386
1,228.5,1.229163362,176.6178621,0.040391101,164.7914756,167.4199044,171.7909712,176.6178621,181.4147056,185.7072763,188.2653392
1,229.5,1.220663228,176.6433219,0.040383334,164.8209832,167.4478978,171.8172333,176.6433219,181.4404846,185.7342556,188.293434
1,230.5,1.212869374,176.6675729,0.04037699,164.8486523,167.4742452,171.8421019,176.6675729,181.4651449,185.7601205,188.3203841
1,231.5,1.20574431,176.6906844,0.040371962,164.8745955,167.4990462,171.8656596,176.6906844,181.4887473,185.7849287,188.3462469
1,232.5,1.199251356,176.712721,0.040368149,164.8989187,167.5223947,171.8879838,176.712721,181.5113488,185.8087343,188.3710763
1,233.5,1.19335477,176.733743,0.040365456,164.9217215,167.5443789,171.9091473,176.733743,181.5330026,185.8315877,188.394923
1,234.5,1.188019859,176.753807,0.040363795,164.9430978,167.5650814,171.9292179,176.753807,181.5537583,185.8535364,188.4178347
1,235.5,1.183213059,176.7729657,0.04036308,164.9631357,167.5845802,171.9482593,176.7729657,181.5736625,185.874625,188.4398562
1,236.5,1.178901998,176.7912687,0.040363233,164.9819181,167.602948,171.9663314,176.7912687,181.5927588,185.8948951,188.4610297
1,237.5,1.175055543,176.8087622,0.040364179,164.9995229,167.6202536,171.9834901,176.8087622,181.6110879,185.914386,188.481395
1,238.5,1.171643828,176.8254895,0.04036585,165.0160233,167.6365611,171.9997878,176.8254895,181.6286882,185.9331347,188.5009894
1,239.5,1.16863827,176.8414914,0.04036818,165.031488,167.6519311,172.0152737,176.8414914,181.6455954,185.9511757,188.5198484
1,240,1.167279219,176.8492322,0.040369574,165.0388523,167.6592824,172.0227268,176.8492322,181.6537998,185.9599411,188.5290125
2,24,1.07244896,84.97555512,0.040791394,79.25981989,80.52476467,82.63523563,84.97555512,87.31121356,89.40951159,90.66354871
2,24.5,1.051272912,85.3973169,0.040859727,79.64776859,80.91946302,83.04213246,85.3973169,87.74917522,89.86315834,91.12706971
2,25.5,1.041951175,86.29026318,0.041142161,80.44225735,81.73540957,83.89430336,86.29026318,88.683435,90.83504785,92.12167631
2,26.5,1.012592236,87.15714182,0.041349399,81.22666181,82.5369944,84.72592034,87.15714182,89.5875095,91.77420584,93.08254082
2,27.5,0.970541909,87.9960184,0.041500428,81.99539596,83.31968453,85.53389245,87.9960184,90.46017565,92.67968776,94.00872819
2,28.5,0.921129988,88.8055115,0.041610508,82.74410888,84.07997909,86.31588888,88.8055115,91.30065173,93.55096822,94.89974364
2,29.5,0.868221392,89.58476689,0.041691761,83.46956585,84.81531679,87.07028387,89.58476689,92.10858598,94.38792816,95.75551171
2,30.5,0.81454413,90.33341722,0.04175368,84.16952943,85.52398013,87.7960919,90.33341722,92.88403041,95.19083262,96.57635253
2,31.5,0.761957977,91.0515436,0.041803562,84.84263937,86.20500071,88.49290603,91.0515436,93.62741325,95.96030359,97.36295103
2,32.5,0.711660228,91.7396352,0.041846882,85.48829708,86.85806752,89.16083624,91.7396352,94.33950841,96.69728978,98.11632342
2,33.5,0.664323379,92.39854429,0.041887626,86.10655881,87.48343922,89.80044644,92.39854429,95.02140026,97.40303421,98.83778417
2,34.5,0.620285102,93.02945392,0.041928568,86.69803144,88.08186325,90.41270297,93.02945392,95.67445723,98.07904266,99.52890698
2,35.5,0.57955631,93.63382278,0.041971514,87.26378819,88.6544988,90.99890839,93.63382278,96.30028751,98.72704954,100.191497
2,36.5,0.54198094,94.21335709,0.042017509,87.80528157,89.20284893,91.56065781,94.21335709,96.9007148,99.34898744,100.8275527
2,37.5,0.511429832,94.79643239,0.042104522,88.34236213,89.74875322,92.12298263,94.79643239,97.50723533,99.97896123,101.4726459
2,38.5,0.482799937,95.37391918,0.042199507,88.87255864,90.28810699,92.67925322,95.37391918,98.10854769,100.6040005,102.112939
2,39.5,0.455521041,95.94692677,0.042300333,89.39733426,90.82227549,93.23069622,95.94692677,98.70568284,101.2250993,102.7494191
2,40.5,0.429150288,96.51644912,0.042405225,89.91797078,91.35246174,93.77840211,96.51644912,99.2995686,101.8431523,103.3829734
2,41.5,0.403351725,97.08337211,0.042512706,90.43558554,91.87972051,94.3233355,97.08337211,99.89103539,102.4589604,104.0143944
2,42.5,0.377878239,97.6484807,0.042621565,90.95114701,92.40497144,94.86634477,97.6484807,100.4808219,103.0732359,104.6443859
2,43.5,0.352555862,98.21246579,0.042730809,91.4654891,92.92901112,95.40817129,98.21246579,101.0695807,103.6866076,105.2735676
2,44.5,0.327270297,98.77593069,0.042839638,91.97932415,93.45252422,95.94945793,98.77593069,101.6578832,104.2996257,105.9024803
2,45.5,0.301955463,99.33939735,0.042947412,92.49325483,93.97609374,96.49075704,99.33939735,102.2462253,104.9127666,106.5315907
2,46.5,0.276583851,99.9033122,0.043053626,93.00778484,94.50021028,97.03253788,99.9033122,102.8350319,105.5264371,107.161296
2,47.5,0.251158446,100.4680516,0.043157889,93.52332863,95.02528063,97.57519341,100.4680516,103.4246616,106.1409795,107.7919282
2,48.5,0.225705996,101.033927,0.043259907,94.04022021,95.55163545,98.11904662,101.033927,104.0154114,106.7566748,108.4237579
2,49.5,0.20027145,101.6011898,0.043359463,94.55872109,96.07953634,98.66435637,101.6011898,104.6075204,107.3737475,109.0569988
2,50.5,0.174913356,102.1700358,0.043456406,95.07902737,96.60918226,99.2113227,102.1700358,105.2011743,107.9923687,109.6918111
2,51.5,0.149700081,102.7406094,0.043550638,95.60127628,97.14071535,99.76009185,102.7406094,105.7965086,108.6126601,110.3283052
2,52.5,0.12470671,103.3130077,0.043642107,96.12555202,97.67422621,100.3107608,103.3130077,106.3936129,109.2346972,110.9665451
2,53.5,0.100012514,103.8872839,0.043730791,96.65189097,98.20975881,100.8633813,103.8872839,106.9925336,109.8585126,111.6065515
2,54.5,0.075698881,104.4634511,0.043816701,97.18028656,98.74731484,101.4179641,104.4634511,107.5932772,110.4840992,112.2483051
2,55.5,0.051847635,105.0414853,0.043899867,97.7106936,99.28685775,101.9744822,105.0414853,108.1958137,111.1114131,112.8917498
2,56.5,0.02853967,105.6213287,0.043980337,98.24303219,99.82831652,102.5328747,105.6213287,108.8000793,111.7403765,113.536795
2,57.5,0.005853853,106.2028921,0.044058171,98.77719141,100.371589,103.0930492,106.2028921,109.405979,112.3708801,114.1833188
2,58.5,-0.016133871,106.7860583,0.04413344,99.31303257,100.9165451,103.6548853,106.7860583,110.0133894,113.0027865,114.8311708
2,59.5,-0.037351181,107.3706841,0.044206218,99.85039229,101.4630296,104.2182371,107.3706841,110.6221611,113.6359317,115.4801741
